292
292,9,10,268,16,146
292,8,73,10,268,146
292,73,10,268,16,146
292,8,10,268,16,146
36,164,73,82,274,256
36,164,73,146,274,256
36,164,256,73,274,128
36,164,256,73,274,64
100,292,164,73,137,64
100,292,164,73,137,128
292,100,164,137,128,64
36,100,164,9,274,256
36,100,9,137,265,274
100,36,265,82,18,274
36,100,265,146,18,274
36,100,265,18,274,128
36,100,265,18,274,64
36,100,164,18,274,256
100,292,164,9,137,146
292,100,164,9,73,137
100,292,164,9,137,64
100,292,164,9,137,128
2,292,8,9,73,268
2,292,8,9,10,268
100,36,73,265,18,274
292,8,9,73,265,146
292,8,9,265,16,146
292,8,73,265,16,146
2,292,9,73,268,17
2,292,9,73,268,18
2,292,9,73,268,146
2,292,9,73,268,16
36,164,137,82,274,256
36,164,137,146,274,256
36,164,256,137,274,128
36,164,256,137,274,64
36,100,265,146,82,274
36,100,265,82,274,128
36,100,265,82,274,64
36,100,265,146,274,128
36,100,265,146,274,64
36,100,265,274,128,64
292,9,73,265,18,128
292,73,265,146,18,128
36,100,265,137,18,274
2,292,8,9,268,17
2,292,8,9,268,18
2,292,8,9,268,146
2,292,8,9,268,16
292,100,9,146,18,82
164,256,265,82,146,128
164,256,265,82,146,64
164,256,265,82,128,64
164,256,265,146,128,64
292,8,9,265,18,146
292,8,73,265,18,146
292,8,265,16,18,146
292,100,9,73,82,64
292,100,9,73,82,128
292,100,9,82,128,64
2,292,9,268,17,18
2,292,9,268,17,146
2,292,9,268,16,17
2,292,9,268,146,18
2,292,9,268,16,18
2,292,9,268,16,146
36,100,164,73,274,256
292,100,164,137,18,146
2,292,9,10,268,17
2,292,9,10,268,18
2,292,9,10,268,146
2,292,9,10,268,16
36,100,164,137,274,256
100,292,164,9,137,82
292,100,73,18,82,64
292,100,73,18,82,128
292,100,82,18,128,64
100,292,164,73,137,146
292,100,164,137,146,64
292,100,164,137,146,128
2,292,73,10,268,17
2,292,73,10,268,18
2,292,73,10,268,146
2,292,73,10,268,16
292,100,73,137,128,64
292,8,9,265,17,146
292,8,73,265,17,146
292,8,265,16,17,146
292,36,82,146,18,274
292,100,9,73,18,82
292,100,9,18,82,64
292,100,9,18,82,128
36,100,73,137,265,274
2,292,8,73,10,268
292,100,73,146,82,64
292,100,73,146,82,128
292,100,82,146,128,64
292,36,9,73,274,128
292,36,9,73,274,64
292,36,9,274,128,64
292,36,73,274,128,64
292,100,164,137,82,146
100,292,164,137,82,18
100,292,164,73,137,18
292,100,164,137,18,64
292,100,164,137,18,128
292,100,9,73,82,146
292,100,9,146,82,64
292,100,9,146,82,128
292,36,137,146,82,274
36,164,82,146,274,256
36,164,256,82,274,128
36,164,256,82,274,64
36,164,256,146,274,128
36,164,256,146,274,64
36,164,256,274,128,64
36,164,82,18,274,256
36,164,18,146,274,256
36,164,256,18,274,128
36,164,256,18,274,64
2,292,73,268,17,18
2,292,73,268,17,146
2,292,73,268,16,17
2,292,73,268,146,18
2,292,73,268,16,18
2,292,73,268,16,146
2,292,8,73,268,17
2,292,8,73,268,18
2,292,8,73,268,146
2,292,8,73,268,16
2,292,8,10,268,17
2,292,8,10,268,18
2,292,8,10,268,146
2,292,8,10,268,16
292,265,10,17,146,18
292,100,73,146,18,82
292,100,82,146,18,64
292,100,82,146,18,128
292,36,137,82,18,274
292,36,9,73,82,274
292,36,9,82,274,128
292,36,9,82,274,64
292,36,73,82,274,128
292,36,73,82,274,64
292,36,82,274,128,64
292,9,265,73,128,64
292,8,9,10,73,265
292,9,10,73,265,16
292,8,9,10,265,16
292,8,73,10,265,16
292,36,9,137,82,274
292,36,73,137,82,274
292,36,137,82,274,128
292,36,137,82,274,64
2,292,10,268,17,18
2,292,10,268,17,146
2,292,10,268,16,17
2,292,10,268,146,18
2,292,10,268,16,18
2,292,10,268,16,146
100,292,164,73,137,82
292,100,164,137,82,64
292,100,164,137,82,128
36,100,164,82,274,256
36,100,164,146,274,256
36,100,164,256,274,128
36,100,164,256,274,64
292,36,9,18,82,274
292,36,73,18,82,274
292,36,82,18,274,128
292,36,82,18,274,64
164,9,265,146,82,256
164,256,9,265,82,128
164,256,9,265,82,64
164,256,9,265,146,128
164,256,9,265,146,64
164,256,9,265,128,64
164,9,73,265,18,256
100,36,9,73,265,256
164,9,73,265,82,256
164,9,73,265,146,256
164,256,9,73,265,128
164,256,9,73,265,64
2,292,8,268,17,18
2,292,8,268,17,146
2,292,8,268,16,17
2,292,8,268,146,18
2,292,8,268,16,18
2,292,8,268,16,146
292,36,9,146,82,274
292,36,73,146,82,274
292,36,82,146,274,128
292,36,82,146,274,64
292,100,9,137,73,64
292,100,9,137,73,128
292,100,9,137,128,64
164,9,265,18,82,256
164,9,265,146,18,256
164,256,9,265,18,128
164,256,9,265,18,64
292,36,137,146,18,274
100,36,9,265,18,256
292,100,73,137,18,64
292,100,73,137,18,128
292,100,137,18,128,64
292,100,9,137,73,18
292,100,9,137,18,64
292,100,9,137,18,128
292,36,9,73,146,274
292,36,9,146,274,128
292,36,9,146,274,64
292,36,73,146,274,128
292,36,73,146,274,64
292,36,146,274,128,64
292,73,265,82,128,64
292,100,9,137,18,146
100,36,265,82,18,256
36,100,265,146,18,256
36,100,256,265,18,128
36,100,256,265,18,64
164,9,265,137,18,256
36,100,9,137,265,256
1,292,8,9,73,268
1,292,9,73,268,16
1,292,8,9,268,16
1,292,8,73,268,16
292,164,82,146,274,128
292,164,82,146,274,64
292,164,82,274,128,64
292,164,146,274,128,64
164,73,265,18,82,256
164,73,265,146,18,256
164,256,73,265,18,128
164,256,73,265,18,64
164,9,265,137,82,256
164,9,265,137,146,256
164,256,9,265,137,128
164,256,9,265,137,64
164,265,82,146,18,256
164,256,265,82,18,128
164,256,265,82,18,64
164,256,265,18,146,128
164,256,265,18,146,64
164,256,265,18,128,64
100,36,73,265,18,256
292,36,9,146,18,274
292,36,73,146,18,274
292,36,146,18,274,128
292,36,146,18,274,64
292,100,73,137,146,64
292,100,73,137,146,128
292,100,137,146,128,64
292,9,73,265,18,64
292,73,265,18,128,64
292,9,265,18,128,64
292,73,265,146,18,64
292,9,265,146,18,64
292,265,18,146,128,64
292,36,9,137,73,274
292,36,9,137,274,128
292,36,9,137,274,64
292,36,73,137,274,128
292,36,73,137,274,64
292,36,137,274,128,64
292,36,9,137,146,274
292,36,73,137,146,274
292,36,137,146,274,128
292,36,137,146,274,64
100,36,9,265,82,256
36,100,9,265,146,256
36,100,256,9,265,128
36,100,256,9,265,64
36,100,265,137,82,256
36,100,265,137,146,256
36,100,256,265,137,128
36,100,256,265,137,64
164,73,265,137,18,256
36,100,265,137,18,256
292,9,10,73,265,17
292,8,9,10,265,17
292,9,10,265,16,17
292,8,73,10,265,17
292,73,10,265,16,17
292,8,265,10,16,17
164,9,73,137,265,256
164,137,265,146,82,256
164,256,137,265,82,128
164,256,137,265,82,64
164,256,137,265,146,128
164,256,137,265,146,64
164,256,137,265,128,64
292,36,9,73,18,274
292,36,9,18,274,128
292,36,9,18,274,64
292,36,73,18,274,128
292,36,73,18,274,64
292,36,18,274,128,64
164,73,265,137,82,256
164,73,265,137,146,256
164,256,73,265,137,128
164,256,73,265,137,64
292,9,10,73,265,18
292,8,9,10,265,18
292,9,10,265,16,18
292,8,73,10,265,18
292,73,10,265,16,18
292,8,265,10,16,18
164,137,265,82,18,256
164,137,265,146,18,256
164,256,137,265,18,128
164,256,137,265,18,64
36,100,73,137,265,256
292,9,10,265,146,18
292,73,10,265,146,18
292,8,265,10,146,18
292,265,10,16,146,18
292,36,9,137,18,274
292,36,73,137,18,274
292,36,137,18,274,128
292,36,137,18,274,64
292,9,73,265,146,64
292,73,265,146,128,64
292,9,265,146,128,64
292,100,9,137,73,146
292,100,9,137,146,64
292,100,9,137,146,128
1,292,268,17,146,18
292,100,73,137,18,146
292,100,137,146,18,64
292,100,137,146,18,128
100,164,9,265,18,274
164,73,265,146,82,256
164,256,73,265,82,128
164,256,73,265,82,64
164,256,73,265,146,128
164,256,73,265,146,64
164,256,73,265,128,64
292,9,10,265,17,18
292,73,10,265,17,18
292,8,265,10,17,18
292,265,10,16,17,18
100,36,73,265,82,256
36,100,73,265,146,256
36,100,256,73,265,128
36,100,256,73,265,64
100,164,9,73,265,274
292,100,73,137,82,64
292,100,73,137,82,128
292,100,137,82,128,64
292,9,73,265,82,64
292,9,73,265,82,128
292,9,265,82,128,64
292,9,10,265,17,146
292,73,10,265,17,146
292,8,265,10,17,146
292,265,10,16,17,146
100,164,9,265,137,274
100,164,73,265,18,274
292,164,9,73,18,274
292,164,9,137,18,274
292,73,265,146,82,64
292,73,265,146,82,128
292,265,82,146,128,64
292,9,265,146,18,82
292,164,9,73,82,274
292,164,9,73,146,274
292,164,9,73,274,128
292,164,9,73,274,64
292,164,9,18,82,274
292,164,9,146,18,274
292,164,9,18,274,128
292,164,9,18,274,64
292,9,73,265,18,82
292,9,265,18,82,64
292,9,265,18,82,128
100,164,137,265,18,274
292,73,265,18,82,64
292,73,265,18,82,128
292,265,82,18,128,64
1,292,9,73,268,18
1,292,8,9,268,18
1,292,9,268,16,18
1,292,8,73,268,18
1,292,73,268,16,18
1,292,8,268,16,18
1,292,9,73,268,17
1,292,8,9,268,17
1,292,9,268,16,17
1,292,8,73,268,17
1,292,73,268,16,17
1,292,8,268,16,17
292,164,9,73,137,274
1,292,9,268,17,18
1,292,73,268,17,18
1,292,8,268,17,18
1,292,268,16,17,18
1,292,9,73,268,146
1,292,8,9,268,146
1,292,9,268,16,146
1,292,8,73,268,146
1,292,73,268,16,146
1,292,8,268,16,146
36,100,265,146,82,256
36,100,256,265,82,128
36,100,256,265,82,64
36,100,256,265,146,128
36,100,256,265,146,64
36,100,256,265,128,64
292,36,82,146,18,256
100,164,73,265,137,274
1,292,9,268,17,146
1,292,73,268,17,146
1,292,8,268,17,146
1,292,268,16,17,146
292,36,256,9,73,128
292,36,256,9,73,64
292,36,256,9,128,64
292,36,256,73,128,64
292,164,9,146,82,274
292,164,9,82,274,128
292,164,9,82,274,64
292,164,9,146,274,128
292,164,9,146,274,64
292,164,9,274,128,64
292,164,73,18,82,274
292,164,73,146,18,274
292,164,73,18,274,128
292,164,73,18,274,64
36,9,265,18,274,256
1,292,10,268,17,146
292,9,73,265,82,146
292,9,265,146,82,64
292,9,265,146,82,128
292,100,9,137,73,82
292,100,9,137,82,64
292,100,9,137,82,128
1,292,10,268,17,18
292,164,9,137,82,274
292,164,9,137,146,274
292,164,9,137,274,128
292,164,9,137,274,64
36,9,73,265,274,256
36,9,265,137,274,256
292,164,256,73,128,64
292,100,9,137,18,82
100,164,137,265,82,274
100,164,137,265,146,274
100,164,137,265,274,128
100,164,137,265,274,64
292,9,10,73,265,146
292,8,9,10,265,146
292,9,10,265,16,146
292,8,73,10,265,146
292,73,10,265,16,146
292,8,265,10,16,146
100,164,9,265,82,274
100,164,9,265,146,274
100,164,9,265,274,128
100,164,9,265,274,64
292,164,73,137,18,274
1,292,10,268,146,18
292,100,73,137,18,82
292,100,137,82,18,64
292,100,137,82,18,128
292,100,9,137,82,146
100,164,73,265,82,274
100,164,73,265,146,274
100,164,73,265,274,128
100,164,73,265,274,64
292,164,73,146,82,274
292,164,73,82,274,128
292,164,73,82,274,64
292,164,73,146,274,128
292,164,73,146,274,64
292,164,73,274,128,64
1,292,9,268,146,18
1,292,73,268,18,146
1,292,8,268,18,146
1,292,268,16,18,146
100,164,265,82,18,274
100,164,265,18,146,274
100,164,265,18,274,128
100,164,265,18,274,64
292,9,73,272,18,146:272
292,100,137,82,18,146
292,164,73,137,82,274
292,164,73,137,146,274
292,164,73,137,274,128
292,164,73,137,274,64
292,73,265,146,18,82
292,265,82,146,18,64
292,265,82,146,18,128
292,164,137,82,18,274
292,164,137,146,18,274
292,164,137,18,274,128
292,164,137,18,274,64
1,292,9,10,268,17
1,292,73,10,268,17
1,292,8,10,268,17
1,292,10,268,16,17
36,9,265,82,274,256
36,9,265,146,274,256
36,256,9,265,274,128
36,256,9,265,274,64
292,164,82,146,18,274
292,164,82,18,274,128
292,164,82,18,274,64
292,164,146,18,274,128
292,164,146,18,274,64
292,164,18,274,128,64
292,100,73,137,82,146
292,100,137,146,82,64
292,100,137,146,82,128
36,73,265,18,274,256
1,292,9,73,10,268
1,292,8,9,10,268
1,292,9,10,268,16
1,292,8,73,10,268
1,292,73,10,268,16
1,292,8,10,268,16
292,9,73,146,18,274
292,36,9,73,18,256
292,36,256,9,18,128
292,36,256,9,18,64
292,36,256,73,18,128
292,36,256,73,18,64
292,36,256,18,128,64
36,137,265,18,274,256
1,292,9,10,268,18
1,292,73,10,268,18
1,292,8,10,268,18
1,292,10,268,16,18
292,36,9,146,82,256
292,36,73,146,82,256
292,36,256,82,146,128
292,36,256,82,146,64
1,2,292,9,10,268
36,73,265,137,274,256
1,2,292,73,9,268
2,292,265,17,146,18
2,292,265,16,17,18
2,292,265,16,17,146
2,292,265,16,146,18
36,73,265,82,274,256
36,73,265,146,274,256
36,256,73,265,274,128
36,256,73,265,274,64
292,164,9,146,18,256
292,36,9,18,82,256
292,36,73,18,82,256
292,36,256,82,18,128
292,36,256,82,18,64
100,164,9,265,18,256
292,36,137,146,82,256
36,137,265,82,274,256
36,137,265,146,274,256
36,256,137,265,274,128
36,256,137,265,274,64
292,36,9,73,82,256
292,36,256,9,82,128
292,36,256,9,82,64
292,36,256,73,82,128
292,36,256,73,82,64
292,36,256,82,128,64
100,164,265,82,146,274
100,164,265,82,274,128
100,164,265,82,274,64
100,164,265,146,274,128
100,164,265,146,274,64
100,164,265,274,128,64
292,9,73,146,274,128
292,164,256,9,73,128
292,164,256,9,73,64
292,164,256,9,128,64
292,36,9,73,146,256
292,36,256,9,146,128
292,36,256,9,146,64
292,36,256,73,146,128
292,36,256,73,146,64
292,36,256,146,128,64
292,164,137,146,82,274
292,164,137,82,274,128
292,164,137,82,274,64
292,164,137,146,274,128
292,164,137,146,274,64
292,164,137,274,128,64
292,36,137,82,18,256
100,164,9,73,265,256
292,164,256,73,18,128
292,164,256,73,18,64
292,164,256,18,128,64
1,2,292,8,9,268
292,36,9,146,18,256
292,36,73,146,18,256
292,36,256,146,18,128
292,36,256,146,18,64
2,292,9,73,265,17
2,292,9,73,265,18
2,292,9,73,265,146
2,292,9,73,265,16
2,292,8,9,265,10
1,2,292,8,73,268
2,292,9,73,10,265
292,9,18,146,274,128
36,265,82,18,274,256
36,265,18,146,274,256
36,256,265,18,274,128
36,256,265,18,274,64
1,2,292,73,10,268
100,164,9,265,137,256
36,100,73,265,274,256
36,100,9,265,274,256
100,164,9,265,82,256
100,164,9,265,146,256
100,164,256,9,265,128
100,164,256,9,265,64
2,292,8,73,265,17
2,292,8,73,265,18
2,292,8,73,265,146
2,292,8,73,265,16
36,265,82,146,274,256
36,256,265,82,274,128
36,256,265,82,274,64
36,256,265,146,274,128
36,256,265,146,274,64
36,256,265,274,128,64
100,164,73,265,18,256
292,164,256,73,146,128
292,164,256,73,146,64
292,164,256,146,128,64
1,292,9,10,268,146
1,292,73,10,268,146
1,292,8,10,268,146
1,292,10,268,16,146
2,292,8,9,73,265
36,100,265,18,274,256
1,2,292,8,10,268
100,164,137,265,18,256
292,36,137,146,18,256
292,9,73,274,128,64
36,100,265,137,274,256
292,36,9,137,82,256
292,36,73,137,82,256
292,36,256,137,82,128
292,36,256,137,82,64
292,164,9,18,82,256
292,164,9,73,146,256
292,164,256,9,146,128
292,164,256,9,146,64
1,2,292,73,268,17
1,2,292,73,268,18
1,2,292,73,268,146
1,2,292,73,268,16
2,292,8,73,265,10
1,2,292,9,268,17
1,2,292,9,268,18
1,2,292,9,268,146
1,2,292,9,268,16
2,292,9,265,10,17
2,292,9,265,10,18
2,292,9,10,265,146
2,292,9,265,10,16
292,164,9,73,18,256
292,164,256,9,18,128
292,164,256,9,18,64
292,164,256,73,82,128
292,164,256,73,82,64
292,164,256,82,128,64
292,36,9,137,146,256
292,36,73,137,146,256
292,36,256,137,146,128
292,36,256,137,146,64
292,73,82,274,128,64
100,36,292,9,18,274
2,292,8,9,265,17
2,292,8,9,265,18
2,292,8,9,265,146
2,292,8,9,265,16
292,164,9,73,82,256
292,164,256,9,82,128
292,164,256,9,82,64
100,164,73,265,137,256
100,36,292,9,73,274
292,164,9,146,82,256
292,9,73,18,274,128
292,73,18,146,274,128
100,36,292,73,18,274
292,164,82,146,18,256
292,164,73,146,18,256
292,164,256,146,18,128
292,164,256,146,18,64
2,292,8,265,10,17
2,292,8,265,10,18
2,292,8,265,10,146
2,292,8,265,10,16
1,2,292,8,268,17
1,2,292,8,268,18
1,2,292,8,268,146
1,2,292,8,268,16
292,36,9,137,73,256
292,36,256,9,137,128
292,36,256,9,137,64
292,36,256,73,137,128
292,36,256,73,137,64
292,36,256,137,128,64
292,100,36,137,9,274
1,2,292,10,268,17
1,2,292,10,268,18
1,2,292,10,268,146
1,2,292,10,268,16
100,164,265,82,146,256
100,164,256,265,82,128
100,164,256,265,82,64
100,164,256,265,146,128
100,164,256,265,146,64
100,164,256,265,128,64
100,164,73,265,82,256
100,164,73,265,146,256
100,164,256,73,265,128
100,164,256,73,265,64
2,292,73,10,265,17
2,292,73,265,10,18
2,292,73,10,265,146
2,292,73,265,10,16
292,36,9,137,18,256
292,36,73,137,18,256
292,36,256,137,18,128
292,36,256,137,18,64
100,164,265,82,18,256
100,164,265,18,146,256
100,164,256,265,18,128
100,164,256,265,18,64
292,100,36,137,18,274
292,100,36,137,73,274
2,292,73,265,17,18
2,292,73,265,17,146
2,292,73,265,16,17
2,292,73,265,146,18
2,292,73,265,16,18
2,292,73,265,16,146
164,9,265,73,274,256
2,292,9,265,17,18
2,292,9,265,17,146
2,292,9,265,16,17
2,292,9,265,146,18
2,292,9,265,16,18
2,292,9,265,16,146
292,164,9,137,18,256
2,292,265,10,17,18
2,292,265,10,17,146
2,292,265,10,16,17
2,292,265,10,146,18
2,292,265,10,16,18
2,292,265,10,16,146
292,164,256,73,137,64
292,164,256,73,137,128
292,164,256,137,128,64
100,164,137,265,82,256
100,164,137,265,146,256
100,164,256,137,265,128
100,164,256,137,265,64
1,292,265,17,146,18
292,164,137,146,18,256
164,9,265,18,274,256
292,164,73,18,82,256
292,164,256,82,18,128
292,164,256,82,18,64
164,73,265,18,274,256
292,164,9,137,146,256
292,9,73,82,274,64
292,9,73,82,274,128
292,9,82,274,128,64
164,9,265,137,274,256
292,164,73,146,82,256
292,164,256,82,146,128
292,164,256,82,146,64
36,100,265,82,274,256
36,100,265,146,274,256
36,100,256,265,274,128
36,100,256,265,274,64
1,292,8,9,73,265
1,292,9,73,265,16
1,292,8,9,265,16
1,292,8,265,73,16
1,292,265,10,17,146
1,2,292,268,17,18
1,2,292,268,17,146
1,2,292,268,16,17
1,2,292,268,146,18
1,2,292,268,16,18
1,2,292,268,16,146
292,9,73,146,274,64
292,73,146,274,128,64
292,9,146,274,128,64
2,292,8,265,17,18
2,292,8,265,17,146
2,292,8,265,16,17
2,292,8,265,146,18
2,292,8,265,16,18
2,292,8,265,16,146
292,164,73,137,18,256
292,164,256,137,18,64
292,164,256,137,18,128
292,164,9,73,137,256
292,164,256,9,137,64
292,164,256,9,137,128
292,164,9,137,82,256
164,137,265,18,274,256
1,292,265,10,17,18
292,164,137,82,18,256
100,36,292,9,18,256
100,36,292,9,73,256
292,9,73,18,274,64
292,73,18,274,128,64
292,9,18,274,128,64
292,100,36,137,9,256
164,73,265,137,274,256
292,73,18,146,274,64
292,9,18,146,274,64
292,18,146,274,128,64
100,36,292,9,82,274
292,100,36,9,146,274
292,100,36,9,274,128
292,100,36,9,274,64
1,292,265,10,146,18
292,9,73,18,82,274
292,9,18,274,82,64
292,9,18,274,82,128
100,36,292,73,82,274
292,100,36,73,146,274
292,100,36,73,274,128
292,100,36,73,274,64
100,36,292,73,18,256
292,73,137,274,128,64
164,9,265,82,274,256
164,9,265,146,274,256
164,256,9,265,274,128
164,256,9,265,274,64
100,164,9,265,274,256
292,164,137,146,82,256
292,164,73,137,146,256
292,164,256,137,146,64
292,164,256,137,146,128
292,9,18,146,82,274
100,164,73,265,274,256
100,36,292,9,82,256
292,100,36,9,146,256
292,100,36,256,9,128
292,100,36,256,9,64
100,164,265,18,274,256
1,292,9,73,265,17
1,292,8,9,265,17
1,292,9,265,16,17
1,292,8,73,265,17
1,292,73,265,16,17
1,292,8,265,16,17
292,100,36,137,18,256
292,100,36,137,82,274
292,100,36,137,146,274
292,100,36,137,274,128
292,100,36,137,274,64
1,2,292,265,9,10
100,164,137,265,274,256
292,164,73,137,82,256
292,164,256,137,82,64
292,164,256,137,82,128
164,73,265,82,274,256
164,73,265,146,274,256
164,256,73,265,274,128
164,256,73,265,274,64
292,100,36,137,73,256
1,2,292,73,9,265
292,73,18,274,82,64
292,73,18,274,82,128
292,82,18,274,128,64
1,2,292,8,73,265
164,265,82,18,274,256
164,265,18,146,274,256
164,256,265,18,274,128
164,256,265,18,274,64
1,2,292,73,10,265
1,292,9,10,265,146
1,292,73,10,265,146
1,292,8,265,10,146
1,292,265,10,16,146
1,292,9,265,17,18
1,292,73,265,17,18
1,292,8,265,17,18
1,292,265,16,17,18
1,2,292,8,265,9
292,100,164,9,73,274
292,100,164,9,18,274
292,73,265,137,128,64
1,2,292,8,265,10
292,36,82,146,274,256
292,9,73,146,82,274
292,9,82,146,274,64
292,9,82,146,274,128
164,137,265,82,274,256
164,137,265,146,274,256
164,256,137,265,274,128
164,256,137,265,274,64
292,9,137,18,146,274
100,292,164,9,137,274
1,292,9,265,146,18
1,292,73,265,18,146
1,292,8,265,18,146
1,292,265,16,18,146
1,292,9,265,10,18
1,292,73,10,265,18
1,292,8,265,10,18
1,292,265,10,16,18
292,100,164,73,18,274
292,73,82,146,274,64
292,73,82,146,274,128
292,82,146,274,128,64
100,292,164,73,137,274
1,292,9,265,10,17
1,292,73,10,265,17
1,292,8,265,10,17
1,292,265,10,16,17
292,9,73,137,274,64
292,9,73,137,274,128
292,9,137,274,128,64
1,292,9,265,17,146
1,292,73,265,17,146
1,292,8,265,17,146
1,292,265,16,17,146
292,100,164,137,18,274
1,292,9,73,265,18
1,292,8,9,265,18
1,292,9,265,16,18
1,292,8,73,265,18
1,292,73,265,16,18
1,292,8,265,16,18
292,100,36,82,146,256
292,100,36,256,82,128
292,100,36,256,82,64
292,100,36,256,146,128
292,100,36,256,146,64
292,100,36,256,128,64
292,73,137,18,274,64
292,73,137,18,274,128
292,137,18,274,128,64
292,9,73,137,146,274
292,9,137,146,274,64
292,9,137,146,274,128
100,36,292,82,18,256
292,100,36,146,18,256
292,100,36,256,18,128
292,100,36,256,18,64
292,73,18,146,82,274
292,82,146,18,274,64
292,82,146,18,274,128
292,9,137,18,82,274
292,137,82,146,18,274
100,36,292,82,18,274
292,100,36,146,18,274
292,100,36,18,274,128
292,100,36,18,274,64
292,9,265,137,18,146
292,9,73,137,18,274
292,9,137,18,274,64
292,9,137,18,274,128
292,9,73,146,18,256
292,9,265,137,18,82
100,36,292,73,82,256
292,100,36,73,146,256
292,100,36,256,73,128
292,100,36,256,73,64
292,73,137,146,274,64
292,73,137,146,274,128
292,137,146,274,128,64
100,164,265,82,274,256
100,164,265,146,274,256
100,164,256,265,274,128
100,164,256,265,274,64
292,73,265,137,146,64
292,73,265,137,146,128
292,137,265,146,128,64
292,100,164,9,73,256
292,9,137,82,146,274
1,2,292,73,265,17
1,2,292,73,265,18
1,2,292,73,265,146
1,2,292,73,265,16
292,100,36,82,146,274
292,100,36,82,274,128
292,100,36,82,274,64
292,100,36,146,274,128
292,100,36,146,274,64
292,100,36,274,128,64
292,100,36,137,82,256
292,100,36,137,146,256
292,100,36,256,137,128
292,100,36,256,137,64
292,100,164,9,18,256
1,2,292,265,10,17
1,2,292,265,10,18
1,2,292,265,10,146
1,2,292,265,10,16
292,100,164,73,18,256
292,137,265,82,18,146
1,292,9,73,10,265
1,292,8,9,265,10
1,292,9,265,10,16
1,292,8,73,10,265
1,292,73,10,265,16
1,292,8,265,10,16
292,9,265,137,82,146
1,2,292,265,9,17
1,2,292,265,9,18
1,2,292,9,265,146
1,2,292,265,9,16
292,100,164,9,82,274
292,100,164,9,146,274
292,100,164,9,274,128
292,100,164,9,274,64
292,100,164,82,18,274
292,100,164,146,18,274
292,100,164,18,274,128
292,100,164,18,274,64
292,256,9,18,146,128
292,256,9,73,146,128
292,100,164,137,18,256
292,73,137,82,274,64
292,73,137,82,274,128
292,137,82,274,128,64
100,292,164,9,137,256
292,9,265,137,73,64
292,9,265,137,73,128
292,9,265,137,128,64
292,256,9,73,128,64
292,9,73,137,82,274
292,9,137,82,274,64
292,9,137,82,274,128
292,73,137,18,82,274
292,137,82,18,274,64
292,137,82,18,274,128
292,73,265,137,82,64
